categoria,taglia,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=40
Stivali tacco alto,40.0,ALDO,FARABRIREL - Stivaletti con tacco - other dark beige,"64,99","129,99",https://www.zalando.it/aldo-farabrirel-stivaletti-other-dark-beige-a0111n0ar-b11.html?size=40
Stivali tacco alto,40.0,TAMARIS,Stivaletti con plateau - black,"79,95","99,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n200-q11.html?size=40
Stivali tacco alto,40.0,ZIGN,Stivaletti con tacco - black,"55,99","79,99",https://www.zalando.it/zign-stivaletti-black-zi111n0nm-q11.html?size=40
Stivali tacco alto,40.0,TAMARIS,Stivaletti con plateau - black,"79,95","79,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n2dv-q11.html?size=40
Stivali tacco alto,40.0,ZIGN,LEATHER  - Stivali alti - dark brown,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-con-i-tacchi-dark-brown-zi111a0ri-o11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti con tacco - black,"40,19","49,99",https://www.zalando.it/evenandodd-tronchetti-black-ev411n09v-q11.html?size=40
Stivali tacco alto,40.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=40
Stivali tacco alto,40.0,TAMARIS,Stivaletti con tacco - black,"79,95","79,95",https://www.zalando.it/tamaris-stivaletti-con-plateau-black-ta111n2cx-q11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti con tacco - black,"46,99","54,99",https://www.zalando.it/evenandodd-tronchetti-black-ev411n0jr-q11.html?size=40
Stivali tacco alto,40.0,ALDO,LAURELLA - Stivaletti con tacco - other black,"59,99","99,99",https://www.zalando.it/aldo-laurella-stivaletti-other-black-a0111n0a7-q12.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti con tacco - black,"27,99","39,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n08b-q11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivali sopra il ginocchio - black,"33,19","54,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0lm-q11.html?size=40
Stivali tacco alto,40.0,ALDO,TALOBRECLYA PILLOW WALK - Stivaletti - black,"48,99","89,99",https://www.zalando.it/aldo-talobreclya-pillow-walk-stivaletti-con-tacco-black-a0111n0b5-q11.html?size=40
Stivali tacco alto,40.0,ZIGN,LEATHER - Stivali con i tacchi - beige,"54,99","99,99",https://www.zalando.it/zign-leather-stivali-texani-biker-beige-zi111n0mu-b11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=40
Stivali tacco alto,40.0,ALDO,PILLOW WALK PULL ON GLAJAR - Stivali con i tacchi - dark brown,"131,97","219,95",https://www.zalando.it/aldo-glajar-stivali-alti-dark-brown-a0111a119-o11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti texani / biker - black,"50,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0l9-q11.html?size=40
Stivali tacco alto,40.0,TAMARIS,Stivali alti - camel/multi-coloured,"59,99","109,99",https://www.zalando.it/tamaris-stivali-con-i-tacchi-camelmulti-coloured-ta111n2ef-b11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=40
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n03e-q12.html?size=41
Stivali tacco alto,41.0,TAMARIS,Stivaletti con plateau - black,"69,95","69,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n20a-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n0bd-q11.html?size=41
Stivali tacco alto,41.0,ZIGN,LEATHER  - Stivali alti - black,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-alti-black-zi111a0ri-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=41
Stivali tacco alto,41.0,ALDO,UMARWEN  PILLOW WALK - Stivaletti con tacco - black,"109,99","129,99",https://www.zalando.it/aldo-umarwen-pillow-walk-stivaletti-black-a0111n0b8-q11.html?size=41
Stivali tacco alto,41.0,TAMARIS,Stivaletti con plateau - black,"79,95","99,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n200-q11.html?size=41
Stivali tacco alto,41.0,TAMARIS,Stivaletti con plateau - black,"79,95","79,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n2dv-q11.html?size=41
Stivali tacco alto,41.0,ZIGN,Stivaletti con tacco - black,"55,99","79,99",https://www.zalando.it/zign-stivaletti-black-zi111n0nm-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - black,"40,19","49,99",https://www.zalando.it/evenandodd-tronchetti-black-ev411n09v-q11.html?size=41
Stivali tacco alto,41.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=41
Stivali tacco alto,41.0,TAMARIS,Stivaletti con tacco - black,"79,95","79,95",https://www.zalando.it/tamaris-stivaletti-con-plateau-black-ta111n2cx-q11.html?size=41
Stivali tacco alto,41.0,ALDO,LAURELLA - Stivaletti con tacco - other black,"59,99","99,99",https://www.zalando.it/aldo-laurella-stivaletti-other-black-a0111n0a7-q12.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - black,"46,99","54,99",https://www.zalando.it/evenandodd-tronchetti-black-ev411n0jr-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=41
Stivali tacco alto,41.0,ALDO,TALOBRECLYA PILLOW WALK - Stivaletti - black,"48,99","89,99",https://www.zalando.it/aldo-talobreclya-pillow-walk-stivaletti-con-tacco-black-a0111n0b5-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivaletti con tacco - black,"27,99","39,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n08b-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivali sopra il ginocchio - black,"33,19","54,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0lm-q11.html?size=41
Stivali tacco alto,41.0,ZIGN,LEATHER  - Stivali alti - black,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-con-i-tacchi-black-zi111a0rd-q11.html?size=41
Stivali tacco alto,41.0,ZIGN,LEATHER - Stivali con i tacchi - beige,"54,99","99,99",https://www.zalando.it/zign-leather-stivali-texani-biker-beige-zi111n0mu-b11.html?size=41
Stivali tacco alto,41.0,TAMARIS,TOUCH-IT - Stivaletti con tacco - black,"89,95","89,95",https://www.zalando.it/tamaris-touch-it-stivaletti-con-plateau-black-ta111n2a1-q11.html?size=41
Stivali tacco alto,41.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=41
Stivali tacco alto,41.0,ZIGN,LEATHER - Stivali con i tacchi - black,"54,99","99,99",https://www.zalando.it/zign-stivaletti-black-zi111n0mu-q11.html?size=41
Stivali tacco alto,42.0,ZIGN,LEATHER - Stivaletti con tacco - beige,"64,99","99,99",https://www.zalando.it/zign-leather-stivaletti-beige-zi111n0nf-b11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n03e-q12.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n0bd-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=42
Stivali tacco alto,42.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-texani-biker-black-zi111n0ne-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"40,19","49,99",https://www.zalando.it/evenandodd-tronchetti-black-ev411n09v-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"27,99","39,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n08b-q11.html?size=42
Stivali tacco alto,42.0,ZIGN,LEATHER - Stivali con i tacchi - black,"54,99","99,99",https://www.zalando.it/zign-stivaletti-black-zi111n0mu-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivali sopra il ginocchio - black,"33,19","54,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0lm-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti texani / biker - black,"50,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0l9-q11.html?size=42
Stivali tacco alto,42.0,ZIGN,LEATHER  - Stivali con i tacchi - black,"119,99","119,99",https://www.zalando.it/zign-leather-stivali-con-plateau-black-zi111a0rf-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"41,99","59,99",https://www.zalando.it/evenandodd-stivaletti-stringati-black-ev411n04n-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0l4-q11.html?size=42
Stivali tacco alto,42.0,ZIGN,LEATHER - Stivaletti con plateau - black,"99,99","99,99",https://www.zalando.it/zign-leather-stivaletti-con-tacco-black-zi111n0jx-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con plateau - black,"46,99","54,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0k1-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con plateau - dark red,"59,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-dark-red-ev411n0kp-g11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a10v-q11.html?size=42
Stivali tacco alto,42.0,ZIGN,LEATHER - Stivaletti texani / biker - off white,"54,99","99,99",https://www.zalando.it/zign-leather-stivaletti-con-tacco-off-white-zi111n0m8-a11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivali con i tacchi - black,"35,99","59,99",https://www.zalando.it/evenandodd-stivali-con-plateau-black-ev411a10x-q11.html?size=42
Stivali tacco alto,42.0,EVEN&ODD,Stivaletti con tacco - black,"49,99","49,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0kh-q11.html?size=42
Stivali tacco alto,42.5,ALDO,FAELORA PILLOW WALK - Stivaletti con tacco - black,"59,99","99,99",https://www.zalando.it/aldo-tronchetti-black-a0111b0bl-q11.html?size=42.5
Stivali tacco alto,42.5,ALDO,FARABRIREL - Stivaletti con tacco - other dark beige,"64,99","129,99",https://www.zalando.it/aldo-farabrirel-stivaletti-other-dark-beige-a0111n0ar-b11.html?size=42.5
Stivali tacco alto,42.5,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=42.5
Stivali tacco alto,42.5,ALDO,LAURELLA - Stivaletti con tacco - other black,"59,99","99,99",https://www.zalando.it/aldo-laurella-stivaletti-other-black-a0111n0a7-q12.html?size=42.5
Stivali tacco alto,42.5,ALDO,CADIGODER  PILLOW WALK - Stivali alti - dark brown,"215,99","239,99",https://www.zalando.it/aldo-cadigoder-pillow-walk-stivali-con-i-tacchi-dark-brown-a0111a11z-o11.html?size=42.5
Stivali tacco alto,43.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=43
Stivali tacco alto,43.0,EVEN&ODD,Stivaletti con tacco - black,"27,99","39,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n08b-q11.html?size=43
Stivali tacco alto,43.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=43
Stivali tacco alto,43.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=43
Stivali tacco alto,44.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n03e-q12.html?size=44
Stivali tacco alto,44.0,EVEN&ODD,Stivaletti con tacco - black,"27,99","39,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n08b-q11.html?size=44
Stivali tacco alto,44.0,ALDO,KELLINA PILLOW WALK - Sneakers basse - multi coloured,"119,99","119,99",https://www.zalando.it/aldo-kellina-pillow-walk-sneakers-basse-multi-coloured-a0111a13w-t11.html?size=44
Stivali tacco alto,44.0,ALDO,DEMMI - Sandali con cinturino - red,"69,99","69,99",https://www.zalando.it/aldo-demmi-sandali-con-cinturino-red-a0111a13y-g11.html?size=44
Stivali tacco alto,44.0,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - multi-coloured,"89,99","89,99",https://www.zalando.it/aldo-iconistep-pillow-walk-sneakers-basse-multi-colured-a0111a0qk-t11.html?size=44
Stivali tacco alto,44.0,ALDO,GRACIOUS  PILLOW WALK - Sandali con tacco - multi,"99,99","99,99",https://www.zalando.it/aldo-gracious-pillow-walk-sandali-con-tacco-multi-a0111a15n-t11.html?size=44
Stivali tacco alto,44.0,ALDO,DILATHIELLE - Sneakers basse - multi,"69,99","69,99",https://www.zalando.it/aldo-dilathielle-sneakers-basse-multi-a0111a159-t11.html?size=44
Stivali tacco alto,44.0,ALDO,SAXONY PILLOW WALK - Sneakers basse - white/multi,"79,99","79,99",https://www.zalando.it/aldo-saxony-pillow-walk-sneakers-basse-whitemulti-a0111a154-a11.html?size=44
Stivali tacco alto,44.0,ALDO,LEONIA PILLOW WALK - Sneakers basse - white/multi,"99,99","99,99",https://www.zalando.it/aldo-leonia-pillow-walk-sneakers-basse-whitemulti-a0111a13k-a11.html?size=44
Stivali tacco alto,44.0,ALDO,KEONI - Sandali - medium brown,"79,99","79,99",https://www.zalando.it/aldo-keoni-sandali-con-plateau-medium-brown-a0111a155-o11.html?size=44
Stivali tacco alto,44.0,ALDO,ONIRASEEN - Sneakers basse - multi,"74,99","74,99",https://www.zalando.it/aldo-oniraseen-sneakers-basse-multi-a0111a13e-t11.html?size=44
Stivali tacco alto,44.0,ALDO,TWO-PIECE DAISY - Sandali - light pink,"119,95","119,95",https://www.zalando.it/aldo-ballerine-con-cinturino-light-pink-a0111a168-j11.html?size=44
Stivali tacco alto,44.0,ALDO,SUNHAVEN  LIGHTWEIGHT - Sandali - multi-coloured,"119,99","119,99",https://www.zalando.it/aldo-sunhaven-lightweight-sandali-multi-coloured-a0111a152-t11.html?size=44
Stivali tacco alto,44.0,ALDO,HARLIE  PILLOW WALK - Sandali con cinturino - medium orange,"69,99","69,99",https://www.zalando.it/aldo-harlie-pillow-walk-sandali-con-cinturino-medium-orange-a0111a14u-h11.html?size=44
Stivali tacco alto,44.0,ALDO,SOFIANE PILLOW WALK - Sandali - other pink,"89,99","89,99",https://www.zalando.it/aldo-sofiane-pillow-walk-sandali-other-pink-a0111a138-j11.html?size=44
Stivali tacco alto,44.0,ALDO,FLORALINA - Ballerine - white/bone,"89,99","89,99",https://www.zalando.it/aldo-floralina-ballerine-whitebone-a0111e06j-a11.html?size=44
Stivali tacco alto,44.0,ALDO,DAISYROSE - Sandali - silver coloured,"119,99","119,99",https://www.zalando.it/aldo-daisyrose-sandali-silver-coloured-a0111a13z-d11.html?size=44
Stivali tacco alto,45.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n03e-q12.html?size=45
Stivali texani,35.0,ZIGN,Stivali texani / biker - black,"129,99","129,99",https://www.zalando.it/zign-stivali-alti-black-zi111a0q9-q11.html?size=35
Stivali texani,35.0,ZIGN,Stivali texani / biker - dark brown,"70,99","129,99",https://www.zalando.it/zign-stivali-alti-dark-brown-zi111a0q9-o11.html?size=35
Stivali texani,36.0,ZIGN,LEATHER - Stivali texani / biker - black,"99,99","99,99",https://www.zalando.it/zign-stivaletti-black-zi111n0mk-q11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali texani / biker - black,"48,99","69,99",https://www.zalando.it/evenandodd-stivali-texani-biker-black-ev411a118-q11.html?size=36
Stivali texani,36.0,TAMARIS,Stivali texani / biker - black,"119,99","119,99",https://www.zalando.it/tamaris-stivali-texani-biker-black-ta111n1z2-q11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali texani / biker - black,"45,49","64,99",https://www.zalando.it/evenandodd-stivali-con-i-lacci-black-ev411a10g-q11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali texani / biker - dark grey,"69,99","69,99",https://www.zalando.it/evenandodd-stivali-texani-biker-dark-grey-ev411a10j-c11.html?size=36
Stivali texani,36.0,ZIGN,Stivali texani / biker - black,"54,99","99,99",https://www.zalando.it/zign-stivaletti-black-zi111n0n7-q11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali texani / biker - black,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-texani-biker-black-ev411a0xv-q11.html?size=36
Stivali texani,36.0,ALDO,THELIDAN - Stivali con i tacchi - other black,"136,99","249,99",https://www.zalando.it/aldo-thelidan-stivali-texani-biker-other-black-a0111a11v-q11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali texani / biker - brown,"59,99","59,99",https://www.zalando.it/evenandodd-stivali-con-plateau-brown-ev411a10k-o11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali con plateau - grey,"29,99","54,99",https://www.zalando.it/evenandodd-stivali-texani-biker-grey-ev411n0kj-c11.html?size=36
Stivali texani,36.0,EVEN&ODD,Stivali con plateau - brown,"29,99","59,99",https://www.zalando.it/evenandodd-stivali-texani-biker-brown-ev411a10f-o12.html?size=36
Stivali texani,37.0,TAMARIS,Stivali texani / biker - black,"59,99","109,99",https://www.zalando.it/tamaris-stivali-texani-biker-black-ta111a4df-q11.html?size=37
Stivali texani,37.0,ZIGN,LEATHER - Stivali texani / biker - black,"99,99","99,99",https://www.zalando.it/zign-stivaletti-black-zi111n0mk-q11.html?size=37
Stivali texani,37.0,EVEN&ODD,Stivali texani / biker - black,"48,99","69,99",https://www.zalando.it/evenandodd-stivali-texani-biker-black-ev411a118-q11.html?size=37
Stivali texani,37.0,EVEN&ODD,Stivali texani / biker - brown,"58,99","69,99",https://www.zalando.it/evenandodd-stivali-texani-biker-brown-ev411a118-o11.html?size=37
Stivali texani,37.0,TAMARIS,Stivali texani / biker - black,"69,95","89,95",https://www.zalando.it/tamaris-1-25399-43-314-stivali-texani-biker-black-ta111a4dh-q11.html?size=37
Stivali texani,37.0,EVEN&ODD,Stivali texani / biker - black,"45,49","64,99",https://www.zalando.it/evenandodd-stivali-con-i-lacci-black-ev411a10g-q11.html?size=37
Stivali texani,37.0,EVEN&ODD,Stivali texani / biker - black,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-texani-biker-black-ev411a0xv-q11.html?size=37
